"importId","code","areaCode","city.code","county.code","state.name","country.alpha3Code"
20345,64132,816,"Kansas City_Jackson County_MO","Jackson County_MO","MO","USA"
20346,64133,816,"Kansas City_Jackson County_MO","Jackson County_MO","MO","USA"
20347,64134,816,"Kansas City_Jackson County_MO","Jackson County_MO","MO","USA"
20348,64136,816,"Kansas City_Jackson County_MO","Jackson County_MO","MO","USA"
20349,64137,816,"Kansas City_Jackson County_MO","Jackson County_MO","MO","USA"
20350,64138,816,"Kansas City_Jackson County_MO","Jackson County_MO","MO","USA"
20351,64139,816,"Kansas City_Jackson County_MO","Jackson County_MO","MO","USA"
20352,64145,816,"Kansas City_Jackson County_MO","Jackson County_MO","MO","USA"
20353,64146,816,"Kansas City_Jackson County_MO","Jackson County_MO","MO","USA"
20354,64147,816,"Kansas City_Jackson County_MO","Jackson County_MO","MO","USA"
20355,64149,816,"Kansas City_Jackson County_MO","Jackson County_MO","MO","USA"
20356,64150,816,"Riverside_Platte County_MO","Platte County_MO","MO","USA"
20357,64151,816,"Kansas City_Platte County_MO","Platte County_MO","MO","USA"
20358,64152,816,"Kansas City_Platte County_MO","Platte County_MO","MO","USA"
20359,64153,816,"Kansas City_Platte County_MO","Platte County_MO","MO","USA"
20360,64154,816,"Kansas City_Platte County_MO","Platte County_MO","MO","USA"
20361,64155,816,"Kansas City_Clay County_MO","Clay County_MO","MO","USA"
20362,64156,816,"Kansas City_Clay County_MO","Clay County_MO","MO","USA"
20363,64157,816,"Kansas City_Clay County_MO","Clay County_MO","MO","USA"
20364,64158,816,"Kansas City_Clay County_MO","Clay County_MO","MO","USA"
20365,64161,816,"Kansas City_Clay County_MO","Clay County_MO","MO","USA"
20366,64163,816,"Kansas City_Platte County_MO","Platte County_MO","MO","USA"
20367,64164,816,"Kansas City_Platte County_MO","Platte County_MO","MO","USA"
20368,64165,816,"Kansas City_Clay County_MO","Clay County_MO","MO","USA"
20369,64166,816,"Kansas City_Clay County_MO","Clay County_MO","MO","USA"
20370,64167,816,"Kansas City_Clay County_MO","Clay County_MO","MO","USA"
20371,64172,816,"Kansas City_Jackson County_MO","Jackson County_MO","MO","USA"
20372,64192,816,"Kansas City_Jackson County_MO","Jackson County_MO","MO","USA"
20373,64401,816,"Agency_Buchanan County_MO","Buchanan County_MO","MO","USA"
20374,64402,660,"Albany_Gentry County_MO","Gentry County_MO","MO","USA"
20375,64421,816,"Amazonia_Andrew County_MO","Andrew County_MO","MO","USA"
20376,64422,816,"Amity_DeKalb County_MO","DeKalb County_MO","MO","USA"
20377,64423,660,"Barnard_Nodaway County_MO","Nodaway County_MO","MO","USA"
20378,64424,660,"Bethany_Harrison County_MO","Harrison County_MO","MO","USA"
20379,64426,660,"Blythedale_Harrison County_MO","Harrison County_MO","MO","USA"
20380,64427,816,"Bolckow_Andrew County_MO","Andrew County_MO","MO","USA"
20381,64428,660,"Burlington Junction_Nodaway County_MO","Nodaway County_MO","MO","USA"
20382,64429,816,"Cameron_Clinton County_MO","Clinton County_MO","MO","USA"
20383,64430,816,"Clarksdale_DeKalb County_MO","DeKalb County_MO","MO","USA"
20384,64431,660,"Clearmont_Nodaway County_MO","Nodaway County_MO","MO","USA"
20385,64432,660,"Clyde_Nodaway County_MO","Nodaway County_MO","MO","USA"
20386,64433,660,"Conception_Nodaway County_MO","Nodaway County_MO","MO","USA"
20387,64434,660,"Conception Junction_Nodaway County_MO","Nodaway County_MO","MO","USA"
20388,64436,816,"Cosby_Andrew County_MO","Andrew County_MO","MO","USA"
20389,64437,660,"Craig_Holt County_MO","Holt County_MO","MO","USA"
20390,64438,660,"Darlington_Gentry County_MO","Gentry County_MO","MO","USA"
20391,64439,816,"Dearborn_Platte County_MO","Platte County_MO","MO","USA"
20392,64440,816,"De Kalb_Buchanan County_MO","Buchanan County_MO","MO","USA"
20393,64441,660,"Denver_Worth County_MO","Worth County_MO","MO","USA"
20394,64442,660,"Eagleville_Harrison County_MO","Harrison County_MO","MO","USA"
20395,64443,816,"Easton_Buchanan County_MO","Buchanan County_MO","MO","USA"
20396,64444,816,"Edgerton_Platte County_MO","Platte County_MO","MO","USA"
20397,64445,660,"Elmo_Nodaway County_MO","Nodaway County_MO","MO","USA"
20398,64446,660,"Fairfax_Atchison County_MO","Atchison County_MO","MO","USA"
20399,64447,816,"Maysville_Dekalb County_MO","Dekalb County_MO","MO","USA"
20400,64448,816,"Faucett_Buchanan County_MO","Buchanan County_MO","MO","USA"
20401,64449,816,"Fillmore_Andrew County_MO","Andrew County_MO","MO","USA"
20402,64451,660,"Forest City_Holt County_MO","Holt County_MO","MO","USA"
20403,64453,660,"Gentry_Gentry County_MO","Gentry County_MO","MO","USA"
20404,64454,816,"Gower_Clinton County_MO","Clinton County_MO","MO","USA"
20405,64455,660,"Graham_Nodaway County_MO","Nodaway County_MO","MO","USA"
20406,64456,660,"Grant City_Worth County_MO","Worth County_MO","MO","USA"
20407,64457,660,"Guilford_Nodaway County_MO","Nodaway County_MO","MO","USA"
20408,64458,660,"Hatfield_Harrison County_MO","Harrison County_MO","MO","USA"
20409,64459,816,"Helena_Andrew County_MO","Andrew County_MO","MO","USA"
20410,64461,660,"Hopkins_Nodaway County_MO","Nodaway County_MO","MO","USA"
20411,64463,660,"King City_Gentry County_MO","Gentry County_MO","MO","USA"
20412,64465,816,"Lathrop_Clinton County_MO","Clinton County_MO","MO","USA"
20413,64466,660,"Maitland_Holt County_MO","Holt County_MO","MO","USA"
20414,64467,660,"Martinsville_Harrison County_MO","Harrison County_MO","MO","USA"
20415,64468,660,"Maryville_Nodaway County_MO","Nodaway County_MO","MO","USA"
20416,64469,816,"Maysville_DeKalb County_MO","DeKalb County_MO","MO","USA"
20417,64470,660,"Mound City_Holt County_MO","Holt County_MO","MO","USA"
20418,64471,660,"New Hampton_Harrison County_MO","Harrison County_MO","MO","USA"
20419,64473,660,"Oregon_Holt County_MO","Holt County_MO","MO","USA"
20420,64474,816,"Osborn_DeKalb County_MO","DeKalb County_MO","MO","USA"
20421,64475,660,"Parnell_Nodaway County_MO","Nodaway County_MO","MO","USA"
20422,64476,660,"Pickering_Nodaway County_MO","Nodaway County_MO","MO","USA"
20423,64477,816,"Plattsburg_Clinton County_MO","Clinton County_MO","MO","USA"
20424,64479,660,"Ravenwood_Nodaway County_MO","Nodaway County_MO","MO","USA"
20425,64480,816,"Rea_Andrew County_MO","Andrew County_MO","MO","USA"
20426,64481,660,"Ridgeway_Harrison County_MO","Harrison County_MO","MO","USA"
20427,64482,660,"Rock Port_Atchison County_MO","Atchison County_MO","MO","USA"
20428,64483,816,"Rosendale_Andrew County_MO","Andrew County_MO","MO","USA"
20429,64484,816,"Rushville_Buchanan County_MO","Buchanan County_MO","MO","USA"
20430,64485,816,"Savannah_Andrew County_MO","Andrew County_MO","MO","USA"
20431,64486,660,"Sheridan_Worth County_MO","Worth County_MO","MO","USA"
20432,64487,660,"Skidmore_Nodaway County_MO","Nodaway County_MO","MO","USA"
20433,64489,660,"Stanberry_Gentry County_MO","Gentry County_MO","MO","USA"
20434,64490,816,"Stewartsville_DeKalb County_MO","DeKalb County_MO","MO","USA"
20435,64491,660,"Tarkio_Atchison County_MO","Atchison County_MO","MO","USA"
20436,64492,816,"Trimble_Clinton County_MO","Clinton County_MO","MO","USA"
20437,64493,816,"Turney_Clinton County_MO","Clinton County_MO","MO","USA"
20438,64494,816,"Union Star_DeKalb County_MO","DeKalb County_MO","MO","USA"
20439,64496,660,"Watson_Atchison County_MO","Atchison County_MO","MO","USA"
20440,64497,,"Weatherby_DeKalb County_MO","DeKalb County_MO","MO","USA"
20441,64498,660,"Westboro_Atchison County_MO","Atchison County_MO","MO","USA"
20442,64499,660,"Worth_Worth County_MO","Worth County_MO","MO","USA"
20443,64501,816,"Saint Joseph_Buchanan County_MO","Buchanan County_MO","MO","USA"
20444,64503,816,"Saint Joseph_Buchanan County_MO","Buchanan County_MO","MO","USA"
20445,64504,816,"Saint Joseph_Buchanan County_MO","Buchanan County_MO","MO","USA"
20446,64505,816,"Saint Joseph_Buchanan County_MO","Buchanan County_MO","MO","USA"
20447,64506,816,"Saint Joseph_Buchanan County_MO","Buchanan County_MO","MO","USA"
20448,64507,816,"Saint Joseph_Buchanan County_MO","Buchanan County_MO","MO","USA"
20449,64601,660,"Chillicothe_Livingston County_MO","Livingston County_MO","MO","USA"
20450,64620,660,"Altamont_Daviess County_MO","Daviess County_MO","MO","USA"
20451,64622,660,"Bogard_Carroll County_MO","Carroll County_MO","MO","USA"
20452,64623,660,"Bosworth_Carroll County_MO","Carroll County_MO","MO","USA"
20453,64624,660,"Braymer_Caldwell County_MO","Caldwell County_MO","MO","USA"
20454,64625,660,"Breckenridge_Caldwell County_MO","Caldwell County_MO","MO","USA"
20455,64628,660,"Brookfield_Linn County_MO","Linn County_MO","MO","USA"
20456,64630,660,"Browning_Linn County_MO","Linn County_MO","MO","USA"
20457,64631,660,"Bucklin_Linn County_MO","Linn County_MO","MO","USA"
20458,64632,660,"Cainsville_Harrison County_MO","Harrison County_MO","MO","USA"
20459,64633,660,"Carrollton_Carroll County_MO","Carroll County_MO","MO","USA"
20460,64635,660,"Chula_Livingston County_MO","Livingston County_MO","MO","USA"
20461,64636,660,"Coffey_Daviess County_MO","Daviess County_MO","MO","USA"
20462,64637,660,"Cowgill_Caldwell County_MO","Caldwell County_MO","MO","USA"
20463,64638,660,"Dawn_Livingston County_MO","Livingston County_MO","MO","USA"
20464,64639,660,"De Witt_Carroll County_MO","Carroll County_MO","MO","USA"
20465,64640,660,"Gallatin_Daviess County_MO","Daviess County_MO","MO","USA"
20466,64641,660,"Galt_Grundy County_MO","Grundy County_MO","MO","USA"
20467,64642,660,"Gilman City_Harrison County_MO","Harrison County_MO","MO","USA"
20468,64643,660,"Hale_Carroll County_MO","Carroll County_MO","MO","USA"
20469,64644,816,"Hamilton_Caldwell County_MO","Caldwell County_MO","MO","USA"
20470,64645,660,"Harris_Sullivan County_MO","Sullivan County_MO","MO","USA"
20471,64646,,"Humphreys_Sullivan County_MO","Sullivan County_MO","MO","USA"
20472,64647,660,"Jameson_Daviess County_MO","Daviess County_MO","MO","USA"
20473,64648,660,"Jamesport_Daviess County_MO","Daviess County_MO","MO","USA"
20474,64649,816,"Kidder_Caldwell County_MO","Caldwell County_MO","MO","USA"
20475,64650,"6,60,816","Kingston_Caldwell County_MO","Caldwell County_MO","MO","USA"
20476,64651,660,"Laclede_Linn County_MO","Linn County_MO","MO","USA"
20477,64652,660,"Laredo_Grundy County_MO","Grundy County_MO","MO","USA"
20478,64653,660,"Linneus_Linn County_MO","Linn County_MO","MO","USA"
20479,64655,660,"Lucerne_Putnam County_MO","Putnam County_MO","MO","USA"
20480,64656,660,"Ludlow_Livingston County_MO","Livingston County_MO","MO","USA"
20481,64657,660,"Mc Fall_Gentry County_MO","Gentry County_MO","MO","USA"
20482,64658,660,"Marceline_Linn County_MO","Linn County_MO","MO","USA"
20483,64659,660,"Meadville_Linn County_MO","Linn County_MO","MO","USA"
20484,64660,660,"Mendon_Chariton County_MO","Chariton County_MO","MO","USA"
20485,64661,660,"Mercer_Mercer County_MO","Mercer County_MO","MO","USA"
20486,64664,660,"Mooresville_Livingston County_MO","Livingston County_MO","MO","USA"
20487,64667,660,"Newtown_Sullivan County_MO","Sullivan County_MO","MO","USA"
20488,64668,660,"Norborne_Carroll County_MO","Carroll County_MO","MO","USA"
20489,64670,660,"Pattonsburg_Daviess County_MO","Daviess County_MO","MO","USA"
20490,64671,"6,60,816","Polo_Caldwell County_MO","Caldwell County_MO","MO","USA"
20491,64672,660,"Powersville_Putnam County_MO","Putnam County_MO","MO","USA"
20492,64673,660,"Princeton_Mercer County_MO","Mercer County_MO","MO","USA"
20493,64674,660,"Purdin_Linn County_MO","Linn County_MO","MO","USA"
20494,64676,660,"Rothville_Chariton County_MO","Chariton County_MO","MO","USA"
20495,64679,660,"Spickard_Grundy County_MO","Grundy County_MO","MO","USA"
20496,64681,660,"Sumner_Chariton County_MO","Chariton County_MO","MO","USA"
20497,64682,660,"Tina_Carroll County_MO","Carroll County_MO","MO","USA"
20498,64683,660,"Trenton_Grundy County_MO","Grundy County_MO","MO","USA"
20499,64688,,"Wheeling_Livingston County_MO","Livingston County_MO","MO","USA"
20500,64689,"8,16,660","Winston_Daviess County_MO","Daviess County_MO","MO","USA"
20501,64701,816,"Harrisonville_Cass County_MO","Cass County_MO","MO","USA"
20502,64720,816,"Adrian_Bates County_MO","Bates County_MO","MO","USA"
20503,64722,660,"Amoret_Bates County_MO","Bates County_MO","MO","USA"
20504,64723,660,"Amsterdam_Bates County_MO","Bates County_MO","MO","USA"
20505,64724,660,"Appleton City_St. Clair County_MO","St. Clair County_MO","MO","USA"
20506,64725,816,"Archie_Cass County_MO","Cass County_MO","MO","USA"
20507,64726,"8,16,660","Blairstown_Henry County_MO","Henry County_MO","MO","USA"
20508,64728,417,"Bronaugh_Vernon County_MO","Vernon County_MO","MO","USA"
20509,64730,660,"Butler_Bates County_MO","Bates County_MO","MO","USA"
20510,64733,"8,16,660","Chilhowee_Johnson County_MO","Johnson County_MO","MO","USA"
20511,64734,816,"Cleveland_Cass County_MO","Cass County_MO","MO","USA"
20512,64735,660,"Clinton_Henry County_MO","Henry County_MO","MO","USA"
20513,64738,417,"Collins_St. Clair County_MO","St. Clair County_MO","MO","USA"
20514,64739,660,"Creighton_Cass County_MO","Cass County_MO","MO","USA"
20515,64740,660,"Deepwater_Henry County_MO","Henry County_MO","MO","USA"
20516,64741,417,"Deerfield_Vernon County_MO","Vernon County_MO","MO","USA"
20517,64742,816,"Drexel_Cass County_MO","Cass County_MO","MO","USA"
20518,64744,417,"El Dorado Springs_Cedar County_MO","Cedar County_MO","MO","USA"
20519,64745,660,"Foster_Bates County_MO","Bates County_MO","MO","USA"
20520,64746,816,"Freeman_Cass County_MO","Cass County_MO","MO","USA"
20521,64747,816,"Garden City_Cass County_MO","Cass County_MO","MO","USA"
20522,64748,417,"Golden City_Barton County_MO","Barton County_MO","MO","USA"
20523,64750,"4,17,660","Harwood_Vernon County_MO","Vernon County_MO","MO","USA"
20524,64752,"4,17,660","Hume_Bates County_MO","Bates County_MO","MO","USA"
20525,64755,417,"Jasper_Jasper County_MO","Jasper County_MO","MO","USA"
20526,64756,417,"Jerico Springs_Cedar County_MO","Cedar County_MO","MO","USA"
20527,64759,417,"Lamar_Barton County_MO","Barton County_MO","MO","USA"
20528,64761,660,"Leeton_Johnson County_MO","Johnson County_MO","MO","USA"
20529,64762,417,"Liberal_Barton County_MO","Barton County_MO","MO","USA"
20530,64763,417,"Lowry City_St. Clair County_MO","St. Clair County_MO","MO","USA"
20531,64767,417,"Milo_Vernon County_MO","Vernon County_MO","MO","USA"
20532,64769,417,"Mindenmines_Barton County_MO","Barton County_MO","MO","USA"
20533,64770,660,"Montrose_Henry County_MO","Henry County_MO","MO","USA"
20534,64771,417,"Moundville_Vernon County_MO","Vernon County_MO","MO","USA"
20535,64772,417,"Nevada_Vernon County_MO","Vernon County_MO","MO","USA"
20536,64776,417,"Osceola_St. Clair County_MO","St. Clair County_MO","MO","USA"
20537,64778,417,"Richards_Vernon County_MO","Vernon County_MO","MO","USA"
20538,64779,417,"Rich Hill_Bates County_MO","Bates County_MO","MO","USA"
20539,64780,"4,17,660","Rockville_Bates County_MO","Bates County_MO","MO","USA"
20540,64783,"4,17,660","Schell City_Vernon County_MO","Vernon County_MO","MO","USA"
20541,64784,417,"Sheldon_Vernon County_MO","Vernon County_MO","MO","USA"
20542,64788,660,"Urich_Henry County_MO","Henry County_MO","MO","USA"
20543,64789,,"Osceola_St. Clair County_MO","St. Clair County_MO","MO","USA"
20544,64790,417,"Walker_Vernon County_MO","Vernon County_MO","MO","USA"
20545,64801,417,"Joplin_Jasper County_MO","Jasper County_MO","MO","USA"
20546,64804,417,"Joplin_Jasper County_MO","Jasper County_MO","MO","USA"
20547,64831,417,"Anderson_McDonald County_MO","McDonald County_MO","MO","USA"
20548,64832,417,"Asbury_Jasper County_MO","Jasper County_MO","MO","USA"
20549,64834,417,"Carl Junction_Jasper County_MO","Jasper County_MO","MO","USA"
20550,64835,417,"Carterville_Jasper County_MO","Jasper County_MO","MO","USA"
20551,64836,417,"Carthage_Jasper County_MO","Jasper County_MO","MO","USA"
20552,64840,417,"Diamond_Newton County_MO","Newton County_MO","MO","USA"
20553,64842,417,"Fairview_Newton County_MO","Newton County_MO","MO","USA"
20554,64843,417,"Goodman_McDonald County_MO","McDonald County_MO","MO","USA"
20555,64844,417,"Granby_Newton County_MO","Newton County_MO","MO","USA"
20556,64847,417,"Lanagan_McDonald County_MO","McDonald County_MO","MO","USA"
20557,64848,417,"La Russell_Lawrence County_MO","Lawrence County_MO","MO","USA"
20558,64850,417,"Neosho_Newton County_MO","Newton County_MO","MO","USA"
20559,64854,417,"Noel_McDonald County_MO","McDonald County_MO","MO","USA"
20560,64855,417,"Oronogo_Jasper County_MO","Jasper County_MO","MO","USA"
20561,64856,417,"Pineville_McDonald County_MO","McDonald County_MO","MO","USA"
20562,64859,417,"Reeds_Jasper County_MO","Jasper County_MO","MO","USA"
20563,64861,417,"Rocky Comfort_McDonald County_MO","McDonald County_MO","MO","USA"
20564,64862,417,"Sarcoxie_Jasper County_MO","Jasper County_MO","MO","USA"
20565,64863,417,"South West City_McDonald County_MO","McDonald County_MO","MO","USA"
20566,64865,417,"Seneca_Newton County_MO","Newton County_MO","MO","USA"
20567,64866,417,"Stark City_Newton County_MO","Newton County_MO","MO","USA"
20568,64867,417,"Stella_McDonald County_MO","McDonald County_MO","MO","USA"
20569,64870,417,"Webb City_Jasper County_MO","Jasper County_MO","MO","USA"
20570,64873,417,"Wentworth_Lawrence County_MO","Lawrence County_MO","MO","USA"
20571,65001,573,"Argyle_Osage County_MO","Osage County_MO","MO","USA"
20572,65010,573,"Ashland_Boone County_MO","Boone County_MO","MO","USA"
20573,65011,660,"Barnett_Morgan County_MO","Morgan County_MO","MO","USA"
20574,65013,573,"Belle_Maries County_MO","Maries County_MO","MO","USA"
20575,65014,573,"Bland_Gasconade County_MO","Gasconade County_MO","MO","USA"
20576,65016,573,"Bonnots Mill_Osage County_MO","Osage County_MO","MO","USA"
20577,65017,573,"Brumley_Miller County_MO","Miller County_MO","MO","USA"
20578,65018,573,"California_Moniteau County_MO","Moniteau County_MO","MO","USA"
20579,65020,573,"Camdenton_Camden County_MO","Camden County_MO","MO","USA"
20580,65023,573,"Centertown_Cole County_MO","Cole County_MO","MO","USA"
20581,65024,573,"Chamois_Osage County_MO","Osage County_MO","MO","USA"
20582,65025,573,"Clarksburg_Moniteau County_MO","Moniteau County_MO","MO","USA"
20583,65026,573,"Eldon_Miller County_MO","Miller County_MO","MO","USA"
20584,65032,573,"Eugene_Miller County_MO","Miller County_MO","MO","USA"
